year,student_id,community,community_letter,in_pseudocommunity,edge_weights,n_solved_exercises,solved_exercise_ids,solving_times,n_tried_exercises,tried_exercise_ids,trying_times,results,n_attemps,mean_edge_weights,mean_solving_times
2022,18,1,D,False,"[30, 23, 26, 27, 25, 25, 25, 25, 30, 23, 27, 25, 25, 30, 28, 25, 29, 28]",30,"[0, 1, 2, 3, 4, 5, 7, 9, 11, 13, 14, 18, 20, 31, 35, 38, 39, 42, 43, 44, 47, 49, 54, 55, 56, 61, 62, 63, 71, 73]","[13.616666666666667, 14.866666666666667, 30.383333333333333, 17.066666666666666, 9.716666666666669, 20.75, 15.233333333333333, 8.033333333333333, 29.35, 7.633333333333334, 58.38333333333333, 12.933333333333334, 28.499999999999996, 29.616666666666667, 15.783333333333331, 46.0, 35.36666666666667, 35.5, 11.5, 36.23333333333333, 17.2, 23.55, 35.25, 25.23333333333333, 31.966666666666665, 49.5, 12.266666666666667, 26.616666666666667, 37.8, 42.48333333333333]",1,[15],[49.48333333333333],"[False, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False, True, False, False, False, False, False, True, True, True, True, False, True, True, False, False, True, True, False, True, True, False, True, True, True, True]",43,"26,444444444444443","25,944444444444446"
2022,30,1,D,False,"[32, 29, 33, 28, 32, 27, 25, 26, 24, 33, 27, 33, 29, 29, 29, 28, 32, 31, 24, 32, 33, 31, 30, 24]",33,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 18, 21, 24, 31, 35, 42, 43, 44, 47, 49, 54, 55, 56, 60, 61, 62, 63, 71, 73]","[15.483333333333333, 11.533333333333333, 29.916666666666668, 19.55, 11.55, 11.8, 13.283333333333331, 17.55, 21.45, 7.133333333333334, 14.083333333333334, 6.75, 11.05, 26.116666666666667, 16.433333333333334, 49.88333333333333, 20.03333333333333, 24.03333333333333, 15.183333333333334, 30.799999999999994, 10.633333333333333, 30.65, 30.7, 19.516666666666666, 21.383333333333333, 27.35, 33.483333333333334, 9.7, 47.266666666666666, 27.733333333333334, 22.083333333333332, 34.18333333333333, 27.35]",0,[],[],"[True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, False, True, True, True, True, True, False, True, True, False, False, False, True, True, True, True]",40,"29,208333333333332","21,686363636363637"
2022,33,1,D,False,"[30, 25, 27, 26, 27, 26, 25, 23, 31, 31, 28, 27, 30, 28, 22, 30, 31, 28]",31,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 18, 21, 24, 31, 35, 38, 39, 41, 42, 43, 44, 47, 49, 54, 55, 56, 71]","[11.966666666666669, 12.25, 27.966666666666665, 19.2, 12.8, 11.583333333333334, 15.4, 19.53333333333333, 19.566666666666666, 7.283333333333333, 13.716666666666669, 16.016666666666666, 26.599999999999998, 17.116666666666667, 28.799999999999997, 44.083333333333336, 11.616666666666667, 34.43333333333333, 11.083333333333334, 24.71666666666666, 35.916666666666664, 25.733333333333334, 45.5, 10.8, 23.966666666666665, 16.666666666666668, 18.9, 23.25, 28.766666666666666, 24.9, 77.38333333333334]",0,[],[],"[True, True, True, True, True, True, True, False, False, True, False, False, False, False, True, True, True, True, True, False, True, False, False, True, True, True, True, True, True, False, True, True, False, False, True, True, True, True, True, True, True, True, True]",43,"27,5","23,145698924731178"
2022,37,1,D,False,"[32, 28, 34, 29, 33, 29, 25, 26, 24, 34, 28, 24, 34, 34, 30, 29, 31, 29, 28, 24, 32, 24, 31, 33, 31, 31]",34,"[0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 13, 14, 15, 18, 21, 22, 24, 31, 35, 39, 42, 43, 44, 45, 47, 49, 54, 55, 56, 61, 62, 63, 71, 73]","[21.216666666666665, 9.7, 16.816666666666666, 4.933333333333334, 16.25, 8.1, 36.63333333333333, 18.65, 7.25, 16.4, 5.783333333333333, 32.36666666666667, 33.03333333333333, 39.36666666666667, 31.416666666666668, 25.883333333333333, 5.95, 15.916666666666666, 6.766666666666667, 27.23333333333333, 12.533333333333331, 16.933333333333334, 27.05, 16.766666666666666, 25.23333333333333, 23.35, 17.233333333333334, 15.566666666666666, 66.51666666666667, 21.05, 8.983333333333333, 30.15, 30.716666666666665, 75.45]",3,"[8, 20, 41]","[3.8, 5.116666666666666, 32.11666666666667]","[True, True, False, True, True, True, False, False, False, False, True, False, True, True, False, True, False, True, False, False, True, True, False, False, True, True, True, True, True, True, True, True, False, True, False, True, True, True, True, True, True, False, False, True, False, True, True, True, True, True, True]",51,"29,5","22,564705882352943"
2022,38,1,D,False,"[22, 23, 25, 23, 22, 24, 27, 22, 29, 24, 27, 27]",30,"[1, 2, 4, 5, 7, 9, 11, 13, 18, 31, 35, 38, 39, 41, 42, 43, 47, 49, 54, 55, 56, 57, 59, 60, 61, 62, 63, 71, 73, 74]","[11.083333333333334, 50.63333333333333, 15.6, 18.9, 17.883333333333333, 38.4, 34.36666666666667, 19.266666666666666, 24.816666666666663, 16.816666666666666, 9.55, 19.466666666666665, 9.616666666666667, 13.166666666666666, 25.03333333333333, 5.033333333333333, 8.55, 10.333333333333334, 24.85, 15.35, 28.56666666666667, 26.21666666666667, 7.9, 11.7, 23.15, 20.0, 26.48333333333333, 20.0, 24.5, 30.05]",2,"[3, 14]","[17.683333333333334, 29.133333333333333]","[True, True, True, False, True, True, False, False, False, True, False, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False, False, True, False, False, True, True, False, True, True, True, True, True, True, False, False, True]",44,"24,583333333333332","20,24277777777777"
2022,54,1,D,False,"[23, 22, 19, 24, 20]",27,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 20, 31, 35, 42, 43, 45, 46, 47, 49, 60, 62, 63, 73]","[18.366666666666667, 25.35, 26.53333333333333, 16.9, 16.266666666666666, 7.683333333333334, 18.08333333333333, 11.183333333333334, 21.866666666666667, 8.216666666666667, 13.583333333333334, 5.633333333333334, 7.916666666666667, 53.88333333333333, 19.35, 28.566666666666666, 16.916666666666668, 7.866666666666666, 7.15, 12.15, 49.55, 29.216666666666665, 10.45, 37.56666666666667, 5.05, 28.93333333333333, 69.9]",2,"[61, 64]","[25.03333333333333, 6.85]","[True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, False, False, True, True, True, True, True, False, True, True, False, False, True, True, False, True, False, False, True, False, True, False, False, False, False, True]",42,"21,6","21,264197530864198"
2023,2,2,A,False,"[41, 39, 42, 34, 39, 43, 36, 40, 42, 34, 39, 37, 33, 35, 34]",43,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 60, 61, 62, 63, 65, 68, 69, 71, 73, 74]","[7.5, 25.65, 37.78333333333333, 5.233333333333333, 1.7666666666666666, 10.383333333333333, 5.133333333333334, 10.766666666666666, 23.83333333333333, 23.683333333333334, 25.383333333333333, 15.433333333333334, 10.883333333333333, 8.883333333333333, 4.45, 0.1, 7.6, 4.45, 7.433333333333334, 9.6, 4.2, 8.0, 46.95, 14.533333333333331, 6.75, 0.1, 22.116666666666667, 26.75, 13.3, 21.583333333333336, 12.716666666666669, 12.95, 12.65, 11.166666666666666, 19.08333333333333, 7.8, 20.716666666666665, 8.666666666666666, 33.61666666666667, 10.166666666666668, 31.716666666666665, 26.183333333333334, 19.45]",0,[],[],"[False, True, False, True, True, True, False, False, True, False, True, True, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, False, True, False, True, False, False, True, True, True, True, True, False, True, True, True, True, True, False, False, False, False, False, False, False, False, True, True, True, True, False, True, True, True, True, False, False, False, True, True, True, True, True, False, True]",71,"37,86666666666667","14,816666666666666"
2023,3,2,A,False,"[41, 43, 45, 39, 44, 47, 41, 45, 47, 39, 44, 41, 37, 36, 37, 40, 38]",47,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 60, 61, 62, 63, 65, 69, 71, 72, 73, 74]","[6.2, 7.5, 11.016666666666667, 8.75, 6.0, 4.7, 8.5, 10.116666666666667, 4.916666666666667, 6.733333333333333, 29.466666666666665, 3.566666666666667, 16.566666666666666, 18.0, 12.616666666666667, 23.766666666666666, 11.183333333333334, 8.566666666666666, 23.116666666666667, 13.399999999999999, 24.316666666666663, 6.95, 15.283333333333333, 14.6, 11.533333333333333, 2.6333333333333333, 4.133333333333334, 11.3, 7.35, 72.5, 10.8, 18.55, 21.85, 18.03333333333333, 21.48333333333333, 18.183333333333334, 0.7, 4.083333333333333, 15.05, 37.666666666666664, 17.933333333333334, 52.66666666666667, 15.4, 15.25, 34.416666666666664, 28.48333333333333, 11.716666666666669]",1,[68],[10.583333333333334],"[True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, False, True, True, False, True, True, False, False, True, False, True, True, True, True, True]",59,"41,411764705882355","15,905319148936169"
2023,10,2,A,False,"[39, 43, 43, 39, 41, 45, 39, 42, 44, 38, 42, 41, 38, 37, 36, 37, 36]",45,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 25, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 60, 61, 62, 63, 64, 65, 68, 69, 71, 73, 74]","[11.816666666666666, 15.75, 17.55, 10.883333333333333, 8.85, 18.733333333333334, 12.883333333333333, 19.433333333333334, 7.066666666666666, 13.2, 12.816666666666666, 17.4, 72.81666666666666, 0.5833333333333334, 18.566666666666663, 19.08333333333333, 38.583333333333336, 14.6, 10.016666666666667, 5.7, 24.53333333333333, 12.933333333333334, 10.433333333333334, 14.3, 10.466666666666669, 16.066666666666666, 21.116666666666667, 11.066666666666666, 14.433333333333334, 6.766666666666667, 20.366666666666667, 13.6, 14.583333333333334, 9.783333333333331, 11.116666666666667, 19.683333333333334, 9.533333333333331, 23.766666666666666, 32.06666666666667, 22.683333333333334, 57.08333333333333, 7.566666666666666, 31.166666666666668, 43.31666666666667, 15.916666666666666]",1,[17],[12.116666666666667],"[True, True, True, True, True, True, True, False, True, True, True, True, False, False, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, True, True, True]",53,"40,0","18,23740740740741"
2023,11,2,A,False,"[42, 45, 43, 38, 43, 47, 41, 44, 46, 38, 43, 41, 38, 36, 37, 39, 39]",47,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 60, 61, 62, 63, 65, 68, 69, 71, 73]","[6.933333333333334, 7.783333333333333, 32.21666666666667, 26.2, 9.1, 9.916666666666666, 7.316666666666666, 25.75, 9.95, 11.133333333333333, 27.916666666666668, 25.533333333333335, 18.58333333333333, 19.166666666666668, 18.53333333333333, 12.5, 15.2, 10.233333333333333, 9.55, 6.933333333333334, 20.1, 8.183333333333334, 6.833333333333333, 7.333333333333333, 5.133333333333334, 5.133333333333334, 9.9, 36.56666666666667, 11.566666666666666, 11.85, 18.58333333333333, 7.55, 34.050000000000004, 6.033333333333333, 18.683333333333334, 19.633333333333336, 14.033333333333331, 15.033333333333331, 8.65, 17.083333333333332, 9.716666666666667, 21.75, 12.666666666666668, 22.98333333333333, 7.95, 26.15, 39.71666666666667]",3,"[64, 67, 70]","[44.8, 62.050000000000004, 24.58333333333333]","[True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, False, True, True, True, False, False, False, True, False, True, False, True, True, True, True, False, True, True, False, True, False, False, True, True, False, False, False, True, True, False]",63,"41,1764705882353","15,602482269503547"
2023,19,2,A,False,"[39, 44, 41, 43, 33, 38, 44, 40, 43, 44, 38, 35, 41, 38, 36, 34, 37, 39, 37]",44,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 31, 32, 33, 34, 35, 36, 38, 39, 41, 42, 43, 44, 45, 46, 47, 60, 61, 62, 63, 69, 71, 73, 74]","[7.033333333333333, 6.7, 3.5, 25.633333333333333, 3.033333333333333, 12.916666666666666, 4.25, 7.233333333333333, 7.033333333333333, 16.05, 31.133333333333333, 5.7, 15.583333333333334, 12.366666666666667, 9.133333333333333, 9.85, 10.533333333333331, 12.3, 8.616666666666667, 54.66666666666666, 9.866666666666667, 8.066666666666666, 3.3833333333333337, 11.533333333333333, 35.1, 0.1166666666666666, 3.7666666666666666, 6.066666666666666, 6.883333333333334, 61.21666666666666, 6.633333333333334, 4.566666666666666, 10.116666666666667, 52.93333333333333, 16.183333333333334, 4.85, 7.133333333333334, 12.616666666666664, 20.766666666666666, 25.266666666666666, 18.433333333333334, 41.18333333333333, 25.28333333333333, 21.85]",2,"[65, 68]","[49.96666666666667, 34.666666666666664]","[True, True, True, False, False, True, True, True, False, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, False, True, True, False, False, True, False, True, True, True, True, False, True, True, True, True, True, True, False, False, True, True, True, False, True, True, True, False, False, False, False, False, True, True, False, True]",62,"39,1578947368421","15,38825757575757"
2023,23,2,A,False,"[43, 47, 45, 47, 44, 41, 48, 50, 46, 47, 40]",53,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74]","[6.166666666666667, 3.716666666666667, 6.416666666666667, 10.083333333333334, 3.716666666666667, 5.116666666666666, 3.85, 7.033333333333333, 1.8833333333333333, 7.766666666666667, 7.783333333333333, 7.933333333333334, 12.1, 6.75, 13.633333333333333, 13.766666666666666, 7.683333333333334, 3.883333333333333, 4.283333333333333, 2.833333333333333, 14.266666666666667, 4.966666666666667, 4.0, 5.866666666666666, 2.716666666666667, 3.883333333333333, 4.816666666666666, 52.68333333333334, 3.35, 3.583333333333333, 11.033333333333331, 3.6666666666666665, 4.766666666666667, 5.866666666666666, 17.083333333333332, 6.55, 17.05, 4.333333333333333, 4.7, 9.216666666666669, 3.35, 9.316666666666666, 22.73333333333333, 33.4, 18.466666666666665, 14.983333333333333, 9.216666666666669, 4.516666666666667, 16.983333333333334, 7.933333333333334, 17.9, 10.083333333333334, 6.333333333333333]",0,[],[],"[True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, False, True, False, True, True, True, True, False, True, True, False, False, True, True, True, True, True, True, True, False, True, False, True, True, False, False, True, True, True, True, True, False, True]",68,"45,27272727272727","9,35880503144654"
2023,24,2,A,False,"[36, 41, 39, 41, 32, 32, 32, 36, 40, 41, 40, 41, 35, 35, 38, 34, 33, 35, 36, 37]",41,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 60, 61, 62, 63, 69]","[6.666666666666667, 9.15, 23.816666666666666, 6.366666666666666, 3.6, 6.0, 6.5, 9.533333333333331, 3.9, 10.166666666666666, 27.53333333333333, 4.566666666666666, 10.9, 3.9000000000000004, 23.166666666666668, 31.2, 11.8, 7.783333333333333, 13.833333333333334, 15.116666666666667, 13.45, 3.4, 14.166666666666664, 2.1, 17.4, 26.966666666666665, 9.916666666666666, 8.166666666666666, 51.71666666666667, 8.683333333333334, 35.43333333333334, 8.05, 0.4833333333333333, 12.75, 25.883333333333333, 8.016666666666667, 15.183333333333334, 35.833333333333336, 11.616666666666667, 15.966666666666669, 23.733333333333334]",2,"[17, 65]","[69.36666666666667, 61.6]","[False, True, False, True, True, True, True, True, True, True, True, True, True, True, False, False, False, True, False, True, False, False, False, True, True, True, False, True, True, True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, False, True, True, True, False, True, True, False, True, True, True, False, False, True, False, False]",60,"36,7","14,254065040650408"
2023,26,2,A,False,"[40, 45, 42, 44, 39, 43, 48, 40, 47, 37, 42, 42, 37, 38, 37]",48,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 60, 61, 62, 63, 64, 70, 71, 72, 73, 74]","[10.65, 6.483333333333333, 6.716666666666667, 21.016666666666666, 5.1, 7.333333333333334, 6.083333333333333, 11.45, 5.283333333333333, 7.583333333333333, 9.033333333333331, 6.0, 10.683333333333334, 11.5, 10.133333333333333, 7.216666666666667, 9.266666666666667, 10.466666666666669, 4.516666666666667, 10.3, 10.55, 4.85, 8.0, 4.116666666666666, 5.5, 3.983333333333333, 9.05, 37.55, 6.116666666666666, 4.6, 20.4, 14.366666666666669, 7.416666666666667, 5.616666666666666, 8.516666666666667, 25.0, 24.45, 7.85, 4.683333333333334, 9.516666666666667, 13.683333333333334, 14.066666666666666, 15.366666666666667, 8.8, 13.133333333333333, 24.633333333333333, 20.55, 14.433333333333334]",0,[],[],"[False, True, False, True, True, False, False, False, True, True, True, True, False, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, False, True, True, True, False, True, True, True, True, False, True, True, False, False, False, True, True, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, True, True]",64,"41,4","10,908680555555556"
2023,27,2,A,False,"[42, 47, 44, 46, 39, 44, 50, 41, 47, 39, 44, 44, 40, 38]",50,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 60, 61, 62, 63, 64, 65, 67, 69, 71, 72, 73, 74]","[18.316666666666663, 5.216666666666667, 8.95, 8.233333333333333, 5.716666666666667, 3.9166666666666665, 7.1, 14.033333333333331, 3.566666666666667, 8.533333333333333, 14.133333333333333, 7.2, 9.666666666666666, 8.1, 13.866666666666667, 10.183333333333334, 9.4, 13.016666666666667, 8.383333333333333, 3.716666666666667, 10.4, 6.0, 3.533333333333333, 6.266666666666667, 4.216666666666667, 6.5, 4.466666666666667, 38.1, 9.716666666666669, 9.566666666666666, 13.233333333333333, 12.433333333333334, 7.75, 4.916666666666667, 15.733333333333333, 35.55, 19.583333333333336, 11.483333333333333, 8.216666666666667, 13.8, 6.5, 9.9, 26.33333333333333, 8.433333333333334, 22.13333333333333, 6.833333333333333, 32.11666666666667, 27.433333333333334, 23.2, 17.75]",2,"[66, 68]","[25.266666666666666, 30.866666666666667]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, False, False, True, False, False, False, True, True, True, True, True]",57,"43,214285714285715","12,067000000000002"
2023,28,2,A,False,"[34, 39, 38, 38, 33, 35, 38, 35, 37, 39, 31, 38, 34, 31, 33, 33, 35, 32]",39,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14, 20, 21, 22, 23, 25, 31, 32, 33, 34, 35, 36, 38, 39, 41, 42, 43, 44, 45, 46, 47, 60, 61, 62, 63, 65, 69, 71, 73, 74]","[3.65, 12.8, 9.166666666666666, 22.333333333333332, 5.433333333333334, 7.466666666666667, 7.916666666666667, 32.61666666666667, 10.333333333333334, 7.333333333333333, 13.716666666666669, 19.316666666666663, 11.016666666666667, 6.466666666666667, 36.21666666666667, 6.116666666666666, 4.033333333333333, 9.166666666666666, 14.033333333333335, 10.4, 13.65, 12.216666666666669, 6.633333333333334, 23.53333333333333, 12.616666666666667, 5.866666666666666, 12.5, 21.5, 13.55, 11.633333333333333, 6.666666666666667, 35.916666666666664, 7.216666666666667, 17.716666666666665, 13.05, 5.25, 14.816666666666666, 22.183333333333334, 30.699999999999996]",2,"[37, 68]","[48.43333333333333, 37.833333333333336]","[True, True, True, False, False, True, False, True, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, False, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, False, True]",59,"35,166666666666664","13,762820512820513"
2023,35,2,A,False,"[39, 44, 42, 43, 38, 41, 46, 38, 42, 44, 38, 41, 38, 37, 36, 39, 37]",46,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 25, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 47, 60, 61, 62, 63, 65, 66, 68, 69, 71, 72, 73, 74]","[7.833333333333333, 8.016666666666667, 12.166666666666666, 9.433333333333334, 5.316666666666666, 7.133333333333334, 11.983333333333333, 8.183333333333334, 6.85, 15.333333333333334, 6.5, 25.916666666666668, 31.46666666666667, 15.866666666666667, 6.466666666666667, 9.083333333333334, 78.3, 8.866666666666667, 7.266666666666667, 4.866666666666666, 5.35, 8.75, 18.65, 9.85, 8.833333333333334, 34.03333333333333, 28.666666666666664, 28.5, 16.21666666666667, 69.05, 4.633333333333334, 13.233333333333333, 0.2833333333333333, 9.083333333333334, 30.116666666666667, 9.316666666666666, 8.583333333333334, 19.383333333333333, 30.21666666666667, 19.33333333333333, 36.849999999999994, 7.05, 15.033333333333331, 15.35, 11.95, 7.783333333333333]",2,"[46, 70]","[12.799999999999999, 49.56666666666667]","[True, True, True, True, True, True, False, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, False, True, False, True, False, False, True, True, True, True, True, False, True, False, False, True, True, False, False, False, True, True, True, False, True, True, False, True, False, True, True, True, True, True, False, True]",64,"40,1764705882353","16,368478260869566"
2023,38,2,A,False,"[37, 41, 41, 41, 38, 47, 42, 44, 41, 36]",47,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74]","[4.766666666666667, 5.083333333333334, 8.166666666666666, 25.183333333333334, 4.0, 9.266666666666667, 5.216666666666667, 12.1, 2.9, 6.0, 7.95, 2.8666666666666667, 3.75, 15.266666666666666, 14.6, 6.566666666666666, 2.4166666666666665, 11.183333333333334, 5.833333333333333, 4.833333333333333, 6.166666666666667, 19.21666666666667, 9.85, 9.066666666666666, 36.58333333333333, 6.766666666666667, 20.233333333333334, 4.966666666666667, 2.65, 12.266666666666667, 13.05, 9.283333333333331, 9.183333333333334, 14.9, 17.183333333333334, 12.95, 22.683333333333334, 20.433333333333334, 24.53333333333333, 14.383333333333333, 14.916666666666666, 10.433333333333334, 23.43333333333333, 23.116666666666667, 17.883333333333333, 16.7, 9.683333333333334]",0,[],[],"[False, False, True, False, True, True, False, True, False, True, False, True, True, True, True, True, True, False, True, True, False, True, True, True, False, True, True, True, True, True, True, True, True, False, True, False, True, True, True, False, False, True, True, True, True, True, True, True, True, True, True, False, False, False, False, True, True, True, True, True, True, True, True, False, False, True]",66,"40,8","11,924822695035461"
2023,50,2,A,False,"[35, 40, 37, 39, 31, 34, 39, 40, 36, 38, 40, 35, 33, 39, 34, 32, 33, 34]",40,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 31, 32, 33, 34, 35, 36, 39, 41, 42, 43, 44, 45, 47, 60, 62, 63, 65, 69, 71, 74]","[10.483333333333333, 12.05, 17.133333333333333, 9.133333333333333, 8.366666666666667, 11.5, 9.4, 21.45, 10.483333333333333, 12.383333333333333, 12.766666666666667, 25.616666666666667, 47.15, 20.016666666666666, 14.133333333333333, 19.433333333333334, 16.4, 9.866666666666667, 7.45, 22.95, 7.6, 4.216666666666667, 27.08333333333333, 5.266666666666667, 6.3, 34.66666666666667, 19.4, 12.766666666666666, 42.6, 7.266666666666667, 21.98333333333333, 19.183333333333334, 12.116666666666667, 11.516666666666667, 23.766666666666666, 25.53333333333333, 32.93333333333333, 11.916666666666666, 65.03333333333333, 27.616666666666667]",1,[61],[22.183333333333334],"[True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, True, False, True, True, True, False, False, True, True, True, True, False, False, False, True, True, False, True, False, True, False, False, True, True]",53,"36,05555555555556","18,423333333333332"
2023,54,2,A,False,"[34, 38, 36, 39, 32, 37, 37, 37, 38, 32, 32, 37, 32, 32, 33, 34]",39,"[0, 1, 2, 3, 4, 10, 12, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 61, 62, 63, 68, 69]","[7.783333333333333, 11.266666666666666, 20.383333333333333, 20.55, 12.866666666666665, 7.133333333333333, 15.8, 6.533333333333333, 15.283333333333331, 11.516666666666667, 12.15, 18.98333333333333, 13.75, 8.8, 25.783333333333328, 7.35, 8.083333333333332, 25.216666666666665, 11.133333333333333, 3.1166666666666667, 8.416666666666666, 19.85, 4.55, 13.183333333333334, 35.28333333333333, 11.483333333333333, 22.866666666666667, 19.266666666666666, 21.583333333333332, 14.483333333333333, 14.299999999999999, 15.100000000000001, 13.516666666666667, 16.349999999999998, 42.55, 3.966666666666667, 30.466666666666665, 9.383333333333333, 32.233333333333334]",2,"[13, 65]","[10.783333333333333, 2.433333333333333]","[True, False, False, False, False, True, True, False, True, True, False, True, False, False, False, False, True, True, False, False, False, False, False, False, True, True, True, True, True, True, False, True, True, True, False, True, False, True, False, False, False, False, True, True, False, False, True, False, False, False, True, False, False, True, True, True, False, False, True, True, False, False, True, True, False, True, False, False, True, True, True, False, True, True, True, False, False, False, False, True, True]",81,"35,0","15,700427350427352"
2023,0,3,B,False,"[21, 18, 21]",24,"[0, 1, 2, 3, 4, 11, 12, 13, 14, 15, 16, 18, 19, 31, 32, 34, 35, 38, 39, 43, 47, 61, 62, 63]","[9.216666666666669, 13.283333333333331, 19.05, 11.333333333333334, 11.05, 15.333333333333334, 29.73333333333333, 15.166666666666666, 14.633333333333333, 13.4, 16.316666666666666, 24.28333333333333, 28.933333333333334, 31.966666666666665, 7.083333333333333, 34.166666666666664, 12.166666666666666, 37.66666666666666, 41.5, 19.2, 13.883333333333333, 30.2, 24.65, 28.65]",3,"[10, 42, 73]","[10.283333333333331, 53.03333333333333, 86.81666666666666]","[True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, False, True, True, True, True, True, True, False, True, True, True, True, False]",28,"20,0","20,95277777777778"
